left_hip_pitch_joint,right_hip_pitch_joint,left_hip_roll_joint,right_hip_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,left_knee_joint,right_knee_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_ankle_roll_joint,right_ankle_roll_joint,rf_x,rf_y,rf_z,lf_x,lf_y,lf_z,rk_x,rk_y,rk_z,lk_x,lk_y,lk_z
7.293045398807701529e-02,5.650199172958332294e-01,-9.739606996910591882e-03,6.227748628559910682e-02,-3.912876259575007176e-02,-3.670525667952563853e-01,2.124776593410369618e-01,-4.111058022716574945e-01,-2.570391413974033590e-01,-1.772078937819379293e-03,-8.624325639840562871e-03,-1.003981562881155372e-02,9.876883405940878324e-02,-1.100000000000000006e-01,-6.909504125532801577e-01,-9.876883405940878324e-02,1.100000000000000006e-01,-6.690495874467199400e-01,1.038407099728309302e-01,-1.222161434653236955e-01,-3.920664707572733554e-01,-3.840709972830841368e-03,9.778385653467630556e-02,-3.479335292427265247e-01
2.922878092555576332e-02,5.253190287842810502e-01,-1.225311428531242024e-02,4.877165008246095446e-02,-2.497974191478680162e-03,-3.395273341119216526e-01,2.643954788363530595e-01,-3.682489008890955096e-01,-2.788295816945798311e-01,-1.064761765368927270e-02,-1.193481551201223435e-02,-1.198181587153004241e-02,9.510565162930728622e-02,-1.100000000000000006e-01,-7.016311896066946829e-01,-9.510565162930728622e-02,1.100000000000000006e-01,-6.583688103933054148e-01,9.903549363164076969e-02,-1.245429741632738535e-01,-3.988135814366983722e-01,9.645063683593607662e-04,9.545702583672614761e-02,-3.411864185633015079e-01
-3.191699582757343695e-02,4.828051591265904996e-01,-1.631742097950982656e-02,3.609134981970124612e-02,4.768801171683087481e-02,-3.107876914941344326e-01,3.319682847544499493e-01,-3.298837045283652403e-01,-3.039753575659031593e-01,-1.374068819080414942e-02,-1.498012027525506308e-02,-1.395079121648007403e-02,8.910065241853010187e-02,-1.100000000000000006e-01,-7.117793349821897042e-01,-8.910065241853010187e-02,1.100000000000000006e-01,-6.482206650178103935e-01,9.302286069776613542e-02,-1.265117085719600076e-01,-4.048512061143574314e-01,6.977139302234015850e-03,9.348829142803997960e-02,-3.351487938856424487e-01
-1.095522403446842208e-01,4.378336598916100497e-01,-2.363195767009255294e-02,2.442778464432848046e-02,1.102372783084102220e-01,-2.808774127894387296e-01,4.144794111135057246e-01,-2.956860640202389479e-01,-3.318676187608418093e-01,-1.181813277389261695e-02,-1.744878856012323579e-02,-1.581207081678115758e-02,8.090169943709636657e-02,-1.100000000000000006e-01,-7.211449676608570059e-01,-8.090169943709636657e-02,1.100000000000000006e-01,-6.388550323391430918e-01,8.595086214882374787e-02,-1.280738699163854466e-01,-4.100306784329589838e-01,1.404913785117641728e-02,9.192613008361455451e-02,-3.299693215670408963e-01
-1.980260120124818779e-01,3.907770986510270550e-01,-3.546144753838668950e-02,1.395745258994792078e-02,1.798060562197720258e-01,-2.498681818946548450e-01,5.040411986120719723e-01,-2.652653009974779708e-01,-3.478089728117376711e-01,-5.665123502266281724e-03,-1.886183327925454456e-02,-1.743836329124496404e-02,7.071067811817392801e-02,-1.100000000000000006e-01,-7.294974746833949864e-01,-7.071067811817392801e-02,1.100000000000000006e-01,-6.305025253166051113e-01,7.799363405970616281e-02,-1.291909925997341002e-01,-4.142244625943359293e-01,2.200636594029402315e-02,9.080900740026590090e-02,-3.257755374056639508e-01
-2.895443046044582913e-01,3.420655581745615237e-01,-5.160187264102619742e-02,4.841596824252617642e-03,2.492728734083284325e-01,-2.178979182502596146e-01,5.905773675924703703e-01,-2.382376078094534944e-01,-3.489874358007336030e-01,3.968751818289579722e-03,-1.860051970964992155e-02,-1.872202140063123840e-02,5.877852522869539409e-02,-1.100000000000000006e-01,-7.366311896065270703e-01,-5.877852522869539409e-02,1.100000000000000006e-01,-6.233688103934730274e-01,6.934710979449347501e-02,-1.298355693540242939e-01,-4.173292937140635206e-01,3.065289020550672136e-02,9.016443064597569335e-02,-3.226707062859364150e-01
-3.793666227287835202e-01,2.922088815107937165e-01,-7.120691346086732709e-02,-2.782043068418311484e-03,3.145830796574672350e-01,-1.851921758791505168e-01,6.714023036901121122e-01,-2.142641032469634055e-01,-3.490610897375458488e-01,1.639386155576772960e-02,-1.703940665421415507e-02,-1.958198324591124348e-02,4.539904997334358316e-02,-1.100000000000000006e-01,-7.423704566934037352e-01,-4.539904997334358316e-02,1.100000000000000006e-01,-6.176295433065963625e-01,6.022419547676326201e-02,-1.299917285603378048e-01,-4.192687205456304134e-01,3.977580452323695170e-02,9.000827143966218247e-02,-3.207312794543695222e-01
-4.622966703126022425e-01,2.418044428675759916e-01,-9.227356492718208347e-02,-8.810760645718729300e-03,3.717175438118515141e-01,-1.520718893922958503e-01,7.407176961247634583e-01,-1.930679167292766729e-01,-3.490656931085965864e-01,3.098756273323505575e-02,-1.457753668235871672e-02,-1.996643096951296326e-02,3.090169943684034637e-02,-1.100000000000000006e-01,-7.465739561408096803e-01,-3.090169943684034637e-02,1.100000000000000006e-01,-6.134260438591904174e-01,5.084952753423649385e-02,-1.296556250607524552e-01,-4.199949879638544825e-01,4.915047246576371986e-02,9.034437493924753204e-02,-3.200050120361455086e-01
-5.348385334562896221e-01,1.915338529919779209e-01,-1.124415214084637238e-01,-1.318858593767526823e-02,4.184620240929513568e-01,-1.189504629189194751e-01,7.942577162644358646e-01,-1.744406738128116696e-01,-3.490659808192873026e-01,4.719277263929201605e-02,-1.166413895998959921e-02,-1.985221780111231724e-02,1.564344650334129755e-02,-1.100000000000000006e-01,-7.491381838417352501e-01,-1.564344650334129755e-02,1.100000000000000006e-01,-6.108618161582648476e-01,4.145394140439657288e-02,-1.288355348388916799e-01,-4.194902128545558440e-01,5.854605859560363390e-02,9.116446516110832121e-02,-3.205097871454441472e-01
-5.953693400304553851e-01,1.421519329420592725e-01,-1.297194457242704380e-01,-1.591602986318859519e-02,4.543397535402509679e-01,-8.632316183443863866e-02,8.301158477206822539e-01,-1.582451059992226738e-01,-3.490659988012054238e-01,6.451373185805531207e-02,-8.703821904239537888e-03,-1.924197278441603515e-02,-6.925098069683489419e-13,-1.100000000000000006e-01,-7.500000000000000000e-01,6.925098069683489419e-13,1.100000000000000006e-01,-6.100000000000000977e-01,3.226878759992284074e-02,-1.275516512377410372e-01,-4.177668244561780209e-01,6.773121240007735910e-02,9.244834876225895004e-02,-3.222331755438220258e-01
-6.433256773750795077e-01,9.447163462102797782e-02,-1.426945809662940323e-01,-1.705646484155693213e-02,4.797609735125790142e-01,-5.475217720514835573e-02,8.476869101485242641e-01,-1.444180509874321561e-01,-3.459210837696912733e-01,8.251230611473137078e-02,-5.985677071130575400e-03,-1.815963020590211432e-02,-1.564344650470926232e-02,-1.100000000000000006e-01,-7.491381838415835936e-01,1.564344650470926232e-02,1.100000000000000006e-01,-6.108618161584165041e-01,2.352023509125927836e-02,-1.258355877325262884e-01,-4.148672583106872147e-01,7.647976490874090760e-02,9.416441226747369886e-02,-3.251327416893128319e-01
-6.773332858466437623e-01,4.934908310960910149e-02,-1.498575406398761356e-01,-1.673834903910938893e-02,4.945905135249489826e-01,-2.485129274785423392e-02,8.412338040713583931e-01,-1.329767390238349167e-01,-3.118859117665141456e-01,1.008067836231857084e-01,-3.185372749382586050e-03,-1.664499566586356838e-02,-3.090169943815758435e-02,-1.100000000000000006e-01,-7.465739561405100311e-01,3.090169943815758435e-02,1.100000000000000006e-01,-6.134260438594900666e-01,1.542370227595037807e-02,-1.237295995020341044e-01,-4.108629113596938276e-01,8.457629772404978707e-02,9.627040049796589671e-02,-3.291370886403062745e-01
-6.991592328526656797e-01,7.673188383301009913e-03,-1.516888329904559074e-01,-1.515302578476043424e-02,5.007475828907763660e-01,2.725583436323192159e-03,8.177541401306311908e-01,-1.240306783854668721e-01,-2.714130818262479594e-01,1.190744289974281223e-01,-7.917428047807631994e-04,-1.474786567650131740e-02,-4.539904997457891445e-02,-1.100000000000000006e-01,-7.423704566929631987e-01,4.539904997457891445e-02,1.100000000000000006e-01,-6.176295433070368990e-01,8.178552662760338321e-03,-1.212855429658731415e-01,-4.058523839147963885e-01,9.182144733723981989e-02,9.871445703412685957e-02,-3.341476160852037136e-01
-7.098632864871617931e-01,-2.963590180023716741e-02,-1.487310921671310682e-01,-1.254818146277143082e-02,4.994660274916462583e-01,2.728787781577162591e-02,7.809684223217708832e-01,-1.178014005985928703e-01,-2.278042664154960040e-01,1.370588412573285342e-01,1.026656369215646911e-03,-1.252216408630094091e-02,-5.877852522981590749e-02,-1.100000000000000006e-01,-7.366311896059571929e-01,5.877852522981590749e-02,1.100000000000000006e-01,-6.233688103940429048e-01,1.963185880440233844e-03,-1.185635989073227647e-01,-3.999590517906764231e-01,9.803681411955988967e-02,1.014364010926772364e-01,-3.400409482093236790e-01
-7.103901144863978834e-01,-6.161585822332402151e-02,-1.416878746222408614e-01,-9.217067174923066278e-03,4.917885642698709980e-01,4.810022722913940424e-02,7.340487569074921614e-01,-1.146525911130576031e-01,-1.832300851363057870e-01,1.545832616044285068e-01,2.367965080499089686e-03,-1.002054977252287565e-02,-7.071067811915328349e-02,-1.100000000000000006e-01,-7.294974746827094236e-01,7.071067811915328349e-02,1.100000000000000006e-01,-6.305025253172906741e-01,-3.069355113210138486e-03,-1.156307906227187071e-01,-3.933280283830773993e-01,1.030693551132102342e-01,1.043692093772812940e-01,-3.466719716169227583e-01
-7.018536152205677725e-01,-8.723604095532888625e-02,-1.314589164202626947e-01,-5.483080760912391674e-03,4.787833981378069592e-01,6.436012173438573902e-02,6.803817301660510797e-01,-1.151334353456889420e-01,-1.398613826561478368e-01,1.715712081086651075e-01,3.411449538278886300e-03,-7.290000458945858353e-03,-8.090169943791046536e-02,-1.100000000000000006e-01,-7.211449676600726333e-01,8.090169943791046536e-02,1.100000000000000006e-01,-6.388550323399274644e-01,-6.795152456881073388e-03,-1.125593335854606081e-01,-3.861225914953993477e-01,1.067951524568811483e-01,1.074406664145393930e-01,-3.538774085046007545e-01
-6.854951399735190742e-01,-1.053548694619355353e-01,-1.190053900473076326e-01,-1.678016517427230458e-03,4.615221586748181060e-01,7.516005639133352401e-02,6.233272708716032229e-01,-1.200377521516554635e-01,-9.974724695547562692e-02,1.880758526943644149e-01,4.366040839638722984e-03,-4.369022085550061142e-03,-8.910065241915887668e-02,-1.100000000000000006e-01,-7.117793349813258397e-01,8.910065241915887668e-02,1.100000000000000006e-01,-6.482206650186742580e-01,-9.122464654758924429e-03,-1.094248572613872594e-01,-3.785201628972910681e-01,1.091224646547589716e-01,1.105751427386127417e-01,-3.614798371027090895e-01
-6.625800878590853982e-01,-1.146620808152945536e-01,-1.052190971438714678e-01,1.890103041074747735e-03,4.410041489828850358e-01,7.943570573499682264e-02,5.658964679589453262e-01,-1.304791654645884036e-01,-6.461523056125290099e-02,2.043186049004536153e-01,5.419406970937726796e-03,-1.287435097996113579e-03,-9.510565162973527720e-02,-1.100000000000000006e-01,-7.016311896057725317e-01,9.510565162973527720e-02,1.100000000000000006e-01,-6.583688103942275660e-01,-9.993985556625575861e-03,-1.063045428603278802e-01,-3.707079396118519443e-01,1.099939855566255814e-01,1.136954571396721209e-01,-3.692920603881482133e-01
-6.342675291539275895e-01,-1.136141537205869190e-01,-9.083235138980851053e-02,4.987495030965002039e-03,4.180607698330352506e-01,7.590858215693653543e-02,5.104581687368231480e-01,-1.479745070391224882e-01,-3.567820158475861619e-02,2.207334564725201287e-01,6.698175941227129011e-03,1.929766589252331467e-03,-9.876883405962567919e-02,-1.100000000000000006e-01,-6.909504125523215912e-01,9.876883405962567919e-02,1.100000000000000006e-01,-6.690495874476785065e-01,-9.388255425464876736e-03,-1.032752228785660670e-01,-3.628782845036513938e-01,1.093882554254648476e-01,1.167247771214339341e-01,-3.771217154963487639e-01
-6.015091030959240914e-01,-1.003892154368520029e-01,-7.639017381931348383e-02,7.536003586283492560e-03,3.932898026080547949e-01,6.304935679272402616e-02,4.585879697237866814e-01,-1.745055716395016721e-01,-1.353823766637240675e-02,2.380022910165130456e-01,8.248665217512144224e-03,5.252174634876500409e-03,-1.000000000000000056e-01,-1.100000000000000006e-01,-6.799999999994977840e-01,1.000000000000000056e-01,1.100000000000000006e-01,-6.800000000005023137e-01,-7.320189347409175595e-03,-1.004114892277900017e-01,-3.552239896665904118e-01,1.073201893474091118e-01,1.195885107722099994e-01,-3.847760103334097459e-01
-5.650199172957144356e-01,-7.293045398796811629e-02,-6.227748628555609262e-02,9.739606996917405876e-03,3.670525667951727300e-01,3.912876259565730569e-02,4.111058022715167737e-01,-2.124776593411746850e-01,1.772078937856843683e-03,2.570391413974659756e-01,1.003981562881739974e-02,8.624325639850979885e-03,-9.876883405940117822e-02,-1.100000000000000006e-01,-6.690495874466863002e-01,9.876883405940117822e-02,1.100000000000000006e-01,-6.909504125533137975e-01,-3.840709972818052986e-03,-9.778385653466860339e-02,-3.479335292427048199e-01,1.038407099728179683e-01,1.222161434653313977e-01,-3.920664707572953378e-01
-5.253190287841533745e-01,-2.922878092539320932e-02,-4.877165008242022315e-02,1.225311428532179815e-02,3.395273341118346666e-01,2.497974191343867861e-03,3.682489008889697213e-01,-2.643954788365384667e-01,1.064761765370743005e-02,2.788295816946525507e-01,1.198181587153619720e-02,1.193481551202234953e-02,-9.510565162929225658e-02,-1.100000000000000006e-01,-6.583688103932731073e-01,9.510565162929225658e-02,1.100000000000000006e-01,-7.016311896067269904e-01,9.645063683760626838e-04,-9.545702583671947239e-02,-3.411864185632817459e-01,9.903549363162381103e-02,1.245429741632805287e-01,-3.988135814367184118e-01
-4.828051591264544418e-01,3.191699582779033983e-02,-3.609134981966345690e-02,1.631742097952657705e-02,3.107876914940435054e-01,-4.768801171700770558e-02,3.298837045282529412e-01,-3.319682847546846505e-01,1.374068819080575404e-02,3.039753575659870366e-01,1.395079121648591658e-02,1.498012027526417038e-02,-8.910065241850800843e-02,-1.100000000000000006e-01,-6.482206650177800844e-01,8.910065241850800843e-02,1.100000000000000006e-01,-7.117793349822200133e-01,6.977139302254214970e-03,-9.348829142803448400e-02,-3.351487938856251292e-01,9.302286069774563793e-02,1.265117085719655032e-01,-4.048512061143749730e-01
-4.378336598914666644e-01,1.095522403449461224e-01,-2.442778464429401497e-02,2.363195767012194609e-02,2.808774127893438610e-01,-1.102372783086190966e-01,2.956860640201384172e-01,-4.144794111137801718e-01,1.181813277387997255e-02,3.318676187609296835e-01,1.581207081678653176e-02,1.744878856012951895e-02,-8.090169943706776445e-02,-1.100000000000000006e-01,-6.388550323391155583e-01,8.090169943706776445e-02,1.100000000000000006e-01,-7.211449676608845394e-01,1.404913785119963482e-02,-9.192613008361039117e-02,-3.299693215670264079e-01,8.595086214880021114e-02,1.280738699163896099e-01,-4.100306784329736387e-01
-3.907770986508725120e-01,1.980260120127675383e-01,-1.395745258991624299e-02,3.546144753843081393e-02,2.498681818945534261e-01,-1.798060562199927936e-01,2.652653009973844900e-01,-5.040411986123478627e-01,5.665123502240822922e-03,3.478089728117486623e-01,1.743836329124993922e-02,1.886183327925621336e-02,-7.071067811813851189e-02,-1.100000000000000006e-01,-6.305025253165803534e-01,7.071067811813851189e-02,1.100000000000000006e-01,-7.294974746834197443e-01,2.200636594032041871e-02,-9.080900740026308371e-02,-3.257755374056523490e-01,7.799363405967940643e-02,1.291909925997369035e-01,-4.142244625943476977e-01
-3.420655581744023177e-01,2.895443046047467828e-01,-4.841596824225523864e-03,5.160187264108320737e-02,2.178979182501553091e-01,-2.492728734085432329e-01,2.382376078093703387e-01,-5.905773675927352695e-01,-3.968751818325467681e-03,3.489874358007342692e-01,1.872202140063496112e-02,1.860051970964692394e-02,-5.877852522865487789e-02,-1.100000000000000006e-01,-6.233688103934523772e-01,5.877852522865487789e-02,1.100000000000000006e-01,-7.366311896065477205e-01,3.065289020553497307e-02,-9.016443064597441659e-02,-3.226707062859284214e-01,6.934710979446484513e-02,1.298355693540255706e-01,-4.173292937140716807e-01
-2.922088815106370085e-01,3.793666227290525272e-01,2.782043068439586132e-03,7.120691346093120655e-02,1.851921758790478212e-01,-3.145830796576579713e-01,2.142641032468924900e-01,-6.714023036903464803e-01,-1.639386155580959542e-02,3.490610897375458488e-01,1.958198324591316902e-02,1.703940665420781292e-02,-4.539904997330022896e-02,-1.100000000000000006e-01,-6.176295433065808194e-01,4.539904997330022896e-02,1.100000000000000006e-01,-7.423704566934192783e-01,3.977580452326551219e-02,-9.000827143966247390e-02,-3.207312794543654144e-01,6.022419547673428519e-02,1.299917285603375272e-01,-4.192687205456345767e-01
-2.418044428674198110e-01,4.622966703128442711e-01,8.810760645734862229e-03,9.227356492724719805e-02,1.520718893921927939e-01,-3.717175438120134401e-01,1.930679167292150278e-01,-7.407176961249557490e-01,-3.098756273328099470e-02,3.490656931085965864e-01,1.996643096951321306e-02,1.457753668235011596e-02,-3.090169943679407435e-02,-1.100000000000000006e-01,-6.134260438591798703e-01,3.090169943679407435e-02,1.100000000000000006e-01,-7.465739561408202274e-01,4.915047246579271056e-02,-9.034437493924932228e-02,-3.200050120361451755e-01,5.084952753420709376e-02,1.296556250607506788e-01,-4.199949879638548156e-01
-1.915338529918231281e-01,5.348385334564962346e-01,1.318858593768624035e-02,1.124415214085226766e-01,1.189504629188176954e-01,-4.184620240930795876e-01,1.744406738127572964e-01,-7.942577162645751976e-01,-4.719277263934185118e-02,3.490659808192873026e-01,1.985221780111119314e-02,1.166413895998029415e-02,-1.564344650329323530e-02,-1.100000000000000006e-01,-6.108618161582595185e-01,1.564344650329323530e-02,1.100000000000000006e-01,-7.491381838417405792e-01,5.854605859563233317e-02,-9.116446516111159637e-02,-3.205097871454475889e-01,4.145394140436747116e-02,1.288355348388884047e-01,-4.194902128545523468e-01
-1.421519329419078381e-01,5.953693400306234729e-01,1.591602986319452448e-02,1.297194457243177890e-01,8.632316183433869083e-02,-4.543397535403455034e-01,1.582451059991751008e-01,-8.301158477207655206e-01,-6.451373185810750643e-02,3.490659988012054238e-01,1.924197278441280162e-02,8.703821904230598858e-03,7.411697378999244700e-13,-1.100000000000000006e-01,-6.100000000000000977e-01,-7.411697378999244700e-13,1.100000000000000006e-01,-7.500000000000000000e-01,6.773121240010505917e-02,-9.244834876226361298e-02,-3.222331755438291867e-01,3.226878759989475209e-02,1.275516512377363743e-01,-4.177668244561707489e-01
-9.447163462087837527e-02,6.433256773752078495e-01,1.705646484155821929e-02,1.426945809663255627e-01,5.475217720504978181e-02,-4.797609735126411867e-01,1.444180509873906615e-01,-8.476869101485385860e-01,-8.251230611479043464e-02,3.459210837696060081e-01,1.815963020589797527e-02,5.985677071122786491e-03,1.564344650475872969e-02,-1.100000000000000006e-01,-6.108618161584219441e-01,-1.564344650475872969e-02,1.100000000000000006e-01,-7.491381838415781536e-01,7.647976490876769173e-02,-9.416441226747980509e-02,-3.251327416893238231e-01,2.352023509123212994e-02,1.258355877325201821e-01,-4.148672583106761125e-01
-4.934908310946929666e-02,6.773332858467315809e-01,1.673834903910635663e-02,1.498575406398899301e-01,2.485129274776191541e-02,-4.945905135249813456e-01,1.329767390238018043e-01,-8.412338040713074339e-01,-1.008067836232467984e-01,3.118859117663944636e-01,1.664499566585864523e-02,3.185372749374212539e-03,3.090169943820521292e-02,-1.100000000000000006e-01,-6.134260438595008358e-01,-3.090169943820521292e-02,1.100000000000000006e-01,-7.465739561404992619e-01,8.457629772407418423e-02,-9.627040049797318255e-02,-3.291370886403205964e-01,1.542370227592565479e-02,1.237295995020268186e-01,-4.108629113596792837e-01
-7.673188383177461172e-03,6.991592328527153066e-01,1.515302578475374862e-02,1.516888329904537980e-01,-2.725583436404786612e-03,-5.007475828907832494e-01,1.240306783854424194e-01,-8.177541401305357116e-01,-1.190744289974842579e-01,2.714130818261161759e-01,1.474786567649483300e-02,7.917428047742740326e-04,4.539904997462226866e-02,-1.100000000000000006e-01,-6.176295433070524421e-01,-4.539904997462226866e-02,1.100000000000000006e-01,-7.423704566929476556e-01,9.182144733726060881e-02,-9.871445703413489481e-02,-3.341476160852205890e-01,8.178552662739251022e-03,1.212855429658651063e-01,-4.058523839147792911e-01
2.963590180034555988e-02,7.098632864871783354e-01,1.254818146276202168e-02,1.487310921671149977e-01,-2.728787781584265937e-02,-4.994660274916314924e-01,1.178014005985770357e-01,-7.809684223216387666e-01,-1.370588412573815473e-01,2.278042664153569208e-01,1.252216408629370885e-02,-1.026656369220543168e-03,5.877852522985526490e-02,-1.100000000000000006e-01,-6.233688103940628888e-01,-5.877852522985526490e-02,1.100000000000000006e-01,-7.366311896059372089e-01,9.803681411957726466e-02,-1.014364010926860349e-01,-3.400409482093430524e-01,1.963185880422622931e-03,1.185635989073139662e-01,-3.999590517906568277e-01
6.161585822341424101e-02,7.103901144863845607e-01,9.217067174911974456e-03,1.416878746222135776e-01,-4.810022722919826688e-02,-4.917885642698382465e-01,1.146525911130523434e-01,-7.340487569073341767e-01,-1.545832616044810204e-01,1.832300851361670369e-01,1.002054977251350121e-02,-2.367965080502767300e-03,7.071067811918768653e-02,-1.100000000000000006e-01,-6.305025253173147659e-01,-7.071067811918768653e-02,1.100000000000000006e-01,-7.294974746826853318e-01,1.030693551132237651e-01,-1.043692093772906199e-01,-3.466719716169441301e-01,-3.069355113223849740e-03,1.156307906227093812e-01,-3.933280283830556945e-01
8.723604095539770620e-02,7.018536152205285816e-01,5.483080760900464583e-03,1.314589164202272231e-01,-6.436012173442846873e-02,-4.787833981377597747e-01,1.151334353456961862e-01,-6.803817301658778849e-01,-1.715712081087165941e-01,1.398613826560173024e-01,7.290000458936998252e-03,-3.411449538281879131e-03,8.090169943793906748e-02,-1.100000000000000006e-01,-6.388550323399549979e-01,-8.090169943793906748e-02,1.100000000000000006e-01,-7.211449676600450998e-01,1.067951524568905020e-01,-1.074406664145490381e-01,-3.538774085046236251e-01,-6.795152456890551917e-03,1.125593335854509630e-01,-3.861225914953761995e-01
1.053548694619803189e-01,6.854951399734565687e-01,1.678016517415268890e-03,1.190053900472656384e-01,-7.516005639135835137e-02,-4.615221586747578764e-01,1.200377521516790003e-01,-6.233272708714203691e-01,-1.880758526944176223e-01,9.974724695535593100e-02,4.369022085540390926e-03,-4.366040839641741403e-03,8.910065241918162238e-02,-1.100000000000000006e-01,-6.482206650187054553e-01,-8.910065241918162238e-02,1.100000000000000006e-01,-7.117793349812946424e-01,1.091224646547640509e-01,-1.105751427386227476e-01,-3.614798371027335699e-01,-9.122464654764086966e-03,1.094248572613772535e-01,-3.785201628972662546e-01
1.146620808153086674e-01,6.625800878590037968e-01,-1.890103041085425175e-03,1.052190971438264622e-01,-7.943570573499883491e-02,-4.410041489828156469e-01,1.304791654646320631e-01,-5.658964679587653590e-01,-2.043186049005054628e-01,6.461523056115098251e-02,1.287435097986110513e-03,-5.419406970941250887e-03,9.510565162975076481e-02,-1.100000000000000006e-01,-6.583688103942608727e-01,-9.510565162975076481e-02,1.100000000000000006e-01,-7.016311896057392250e-01,1.099939855566260116e-01,-1.136954571396819602e-01,-3.692920603881730823e-01,-9.993985556625999134e-03,1.063045428603180409e-01,-3.707079396118267423e-01
1.136141537205657692e-01,6.342675291538326654e-01,-4.987495030973764995e-03,9.083235138976367140e-02,-7.590858215691193012e-02,-4.180607698329611988e-01,1.479745070391896566e-01,-5.104581687366563925e-01,-2.207334564725717818e-01,3.567820158467942954e-02,-1.929766589262539881e-03,-6.698175941231535209e-03,9.876883405963329809e-02,-1.100000000000000006e-01,-6.690495874477121463e-01,-9.876883405963329809e-02,1.100000000000000006e-01,-6.909504125522879514e-01,1.093882554254607120e-01,-1.167247771214430935e-01,-3.771217154963726892e-01,-9.388255425460685644e-03,1.032752228785569076e-01,-3.628782845036271354e-01
1.003892154367893308e-01,6.015091030958173990e-01,-7.536003586290591916e-03,7.639017381926943573e-02,-6.304935679266739090e-02,-3.932898026079763021e-01,1.745055716396012868e-01,-4.585879697236336927e-01,-2.380022910165693617e-01,1.353823766631498220e-02,-5.252174634886984210e-03,-8.248665217517303291e-03,1.000000000000000056e-01,-1.100000000000000006e-01,-6.800000000005363976e-01,-1.000000000000000056e-01,1.100000000000000006e-01,-6.799999999994637001e-01,1.073201893474005630e-01,-1.195885107722185481e-01,-3.847760103334328385e-01,-7.320189347400488100e-03,1.004114892277814530e-01,-3.552239896665669860e-01
7.293045398785746869e-02,5.650199172955968629e-01,-9.739606996924330892e-03,6.227748628551343923e-02,-3.912876259556258285e-02,-3.670525667950899074e-01,2.124776593413145176e-01,-4.111058022713779958e-01,-2.570391413975295913e-01,-1.772078937893520507e-03,-8.624325639861889561e-03,-1.003981562882319024e-02,9.876883405939357319e-02,-1.100000000000000006e-01,-6.909504125533474372e-01,-9.876883405939357319e-02,1.100000000000000006e-01,-6.690495874466526605e-01,1.038407099728051730e-01,-1.222161434653391138e-01,-3.920664707573169872e-01,-3.840709972805077255e-03,9.778385653466088734e-02,-3.479335292426828374e-01
2.922878092523002735e-02,5.253190287840266981e-01,-1.225311428533122117e-02,4.877165008237981103e-02,-2.497974191208545552e-03,-3.395273341117478472e-01,2.643954788367242625e-01,-3.682489008888450432e-01,-2.788295816947256589e-01,-1.064761765372520055e-02,-1.193481551203234327e-02,-1.198181587154224098e-02,9.510565162927721305e-02,-1.100000000000000006e-01,-7.016311896067594089e-01,-9.510565162927721305e-02,1.100000000000000006e-01,-6.583688103932406888e-01,9.903549363160711605e-02,-1.245429741632872178e-01,-3.988135814367381182e-01,9.645063683930144016e-04,9.545702583671278330e-02,-3.411864185632617064e-01
-3.191699582801144075e-02,4.828051591263154418e-01,-1.631742097954359816e-02,3.609134981962461297e-02,4.768801171718727722e-02,-3.107876914939501911e-01,3.319682847549229043e-01,-3.298837045281379221e-01,-3.039753575660706364e-01,-1.374068819080660232e-02,-1.498012027527270869e-02,-1.395079121649222056e-02,8.910065241848527662e-02,-1.100000000000000006e-01,-7.117793349822512106e-01,-8.910065241848527662e-02,1.100000000000000006e-01,-6.482206650177488871e-01,9.302286069772483512e-02,-1.265117085719711654e-01,-4.048512061143927920e-01,6.977139302275309207e-03,9.348829142802883574e-02,-3.351487938856070325e-01
-1.095522403452154070e-01,4.378336598913197819e-01,-2.363195767015207824e-02,2.442778464425856416e-02,1.102372783088337999e-01,-2.808774127892466610e-01,4.144794111140615023e-01,-2.956860640200353885e-01,-3.318676187610209993e-01,-1.181813277386628211e-02,-1.744878856013595825e-02,-1.581207081679235002e-02,8.090169943703832967e-02,-1.100000000000000006e-01,-7.211449676609129611e-01,-8.090169943703832967e-02,1.100000000000000006e-01,-6.388550323390871366e-01,8.595086214877631359e-02,-1.280738699163938843e-01,-4.100306784329885712e-01,1.404913785122385850e-02,9.192613008360610294e-02,-3.299693215670113089e-01
-1.980260120130500068e-01,3.907770986507247968e-01,-3.546144753847459835e-02,1.395745258988598941e-02,1.798060562202113688e-01,-2.498681818944560595e-01,5.040411986126223098e-01,-2.652653009972966713e-01,-3.478089728117599311e-01,-5.665123502215671167e-03,-1.886183327925800360e-02,-1.743836329125434542e-02,7.071067811810410886e-02,-1.100000000000000006e-01,-7.294974746834438362e-01,-7.071067811810410886e-02,1.100000000000000006e-01,-6.305025253165562615e-01,7.799363405965376028e-02,-1.291909925997396513e-01,-4.142244625943589664e-01,2.200636594034642568e-02,9.080900740026033591e-02,-3.257755374056409137e-01
